지역번호,소속,선명,역이름,년,월,일,시,분,요일,역/열차,장소,세부장소,성별,나이,음주,세부내용,부상상태
부산경남,마산관리역,경전선,마산역,15,8,27,10,0,목,역,E/S,마산역광장 에스컬레이터,여,65,무,화장실 이용을 위해 마산역 광장 에스컬레이터를 이용중 넘어져 부상,경상
부산경남,부산관리역,경부선,부산역,15,8,28,6,0,금,역,맞이방,매표창구 앞,남,60,무,승차권을 구입하기 위해 매표창구 앞에서 대기중에 지나가는 고객과 부딪혀 넘어짐,경상
부산경남,부산고속열차,경부선,대전역,15,8,28,15,10,금,KTX,객실,6초차 10D석,여,31,무,고객이 열차이용중 객실로 날아든 벌에 손가락 쏘임,경상
부산경남,부산고속열차,경부선,울산역,15,8,29,0,5,토,KTX,객실출입문,1호차 객실출입문,여,33,무,객실출입문 닫힐때 무리하게 들어가다 양쪽 팔 및 어깨부위 부상,경상
부산경남,마산관리역,경전선,창원중앙역,15,8,30,22,10,일,역,계단,승강장 출입계단,여,-,무,#417열차이용 고객이 맞이방으로 내려오던중 계단에서 넘어져 발목인대파열,경상
부산경남,부산관리역,경부선,부산역,15,9,1,7,45,화,역,타는곳,8번승강장,여,80,무,KTX116열차 탑승을 위해 타는 곳 이동 중 점자 블록에 걸려 넘어져 무릎과 가슴뼈 통증,경상
부산경남,부산고속열차,동해남부선,기장역,15,9,2,14,41,수,무궁화,객차승강문,2호차 승강문,여,77,무,월내역에서 고객이 늦게 나와 승강문이 닫히는 과정에서 탑승하다 부딪힘,경상
부산경남,부산고속열차,경부선,수원역,15,9,4,1,10,금,무궁화,객실,6호차 8호석,남,44,무,좌석등받이 뒤로 젖히는 순간 시트가 빠지면서 허리 부상,경상
부산경남,마산열차,동해남부선,동래역,15,9,5,9,5,토,무궁화,객차화장실,3호차 화장실,여,57,무,3호차 화장실 문 열고 들어가는 중 문이 세게 닫혀 오른팔 부딪힘,경상
부산경남,부산고속열차,경부선,청도역,15,9,5,17,13,토,무궁화,객차승강문,객차승강문,여,-,무,열차출발을 위해 객차승강문이 닫히던중 오승고객이 승강문에 끼임,경상
부산경남,부산고속열차,경부선,서울역,15,9,5,12,35,토,KTX,타는곳,타는곳,남,55,무,서울역에 하차하던중 열차 발판에 미끄러져 타는 곳 사이에 왼쪽 정강이 끼임,경상
부산경남,부산고속열차,경부선,밀양역,15,9,7,11,42,월,무궁화,객실출입문,객실 통로,여,54,무,열차 하차를 위해 대기중 열차가 흔들려 오른쪽 어깨가 세면대에 부딪힘,경상
부산경남,부산고속열차,경부선,수원역,15,9,10,10,15,목,KTX,객실출입문,12호차 1위 객실출입문,여,78,무,좌석으로 이동 중 12호차 객실출입문에 오른속 검지끼임,경상
부산경남,부산관리역,경부선,부산역,15,9,11,14,10,금,역,화장실,2층 남쪽화장실,여,33,무,화장실 이용 중 세면대 앞에서 미끄러짐,경상
부산경남,부산고속열차,경부선,대전역,15,9,11,18,40,금,KTX,객실,10호차 8B석 의자,여,29,무,의자 등받이에 껌으로 인해 상의 오염,대물
부산경남,부산고속열차,경부선,동대구역,15,9,12,9,30,토,무궁화,객실,4호차 54호석,여,47,무,"선반위의 가방이 떨어져 머리, 목 부상",경상
부산경남,마산열차,경전선,마산역,15,9,13,14,28,일,무궁화,타는곳,타는곳,여,78,무,하차하는 과정에서 타는 곳에 발을 헛디뎌 넘어짐,경상
부산경남,부산고속열차,경부선,서울역,15,9,14,9,40,월,KTX,객실출입문,객실출입문,여,-,무,여승무원이 객실순회중 객실출입문 취급시 인근 고객의 가방이 끼여 흠집 발생,대물
부산경남,부산고속열차,경부선,부산역,15,9,16,12,40,수,KTX,객실출입문,객실출입문,여,6,무,8호차 1위 객실출입문에 오른손이 끼여 손등 부음,경상
부산경남,부산고속열차,경부선,왜관역,15,9,16,17,0,수,무궁화,객실출입문,객실출입문,여,14,무,3호차 객실출입문 이용 중 오른손가락 3개 끼임,경상
부산경남,부산고속열차,경부선,부산역,15,9,21,7,45,월,무궁화,타는곳,타는곳,여,35,무,열차 승차중 타는 곳과 열차사이에 발이 빠져 종아리 부분 타박상,경상
부산경남,부산고속열차,경부선,동대구역,15,9,23,10,10,수,KTX,객실,객실 통로 휴지통,여,24,무,9호차 휴지통 이용 중 투입구 덮개 모서리에 오른쪽 손가락 1.5cm 찰과상,경상
부산경남,부산고속열차,경부선,구포역,15,9,23,19,40,수,무궁화,타는곳,타는곳,여,41,무,열차 하차중 승강문이 닫히면서 다리가 승강문에 끼여 무릎 타박상 및 바지 훼손,경상
부산경남,부산고속열차,경부선,동대구역,15,9,24,9,0,목,KTX,객실,15호차 14B석,남,51,무,의자시트에 껌으로 인해 고객하의 훼손,경상
부산경남,부산고속열차,경부선,광명역,15,9,27,11,10,일,KTX,객실,9호차 11B석,남,59,무,객실순회중이던 열차팀장의 소형백 자크에 상의가 걸려 옷 훼손,경상
부산경남,부산고속열차,경부선,대전역,15,9,29,12,40,화,KTX,객실,11호차 14D석,남,35,무,선반위의 타 고객 액자가 떨어져 두부 4cm가량 열상,경상
부산경남,부산고속열차,경부선,대전역,15,10,1,6,25,목,무궁화,기타,열차 승강문 바깥쪽 발판,남,86,무,대전역에서 승강문을 닫고 발차 후 고객이 승강문 바깥쪽 발판에 매달려 오다 찰과상 당함,경상
부산경남,울산관리역,경부선,울산역,15,10,2,7,17,금,역,타는곳,홈 승강장,남,50,무,열차를 타러 급히 뛰어오다 타는 곳에서 발이 꼬이며 넘어져 머리 부분 부상,경상
부산경남,구포관리역,경부선,구포역,15,10,4,18,30,일,역,E/S,구포역 E/S 5호기,남,63,무,앞서 E/S를 이용중인 할머니가 넘어지면서 뒤에 서있던 고객이 넘어지는걸 막았으나 주변 시설물에 부딪혀 통증,경상
부산경남,부산고속열차,경부선,구포역,15,10,4,15,5,일,무궁화,객차화장실,객차화장실,여,72,무,5호차 63호석 고객이 객차화장실 이용중 문틈에 왼손 검지 협착,경상
부산경남,부산고속열차,경부선,서울역,15,10,4,11,50,일,KTX,타는곳,열차와 타는 곳 사이,남,68,무,10호차에 탑승 중 타는곳과 열차사이에 실족하여 부상,경상
부산경남,부산고속열차,동해남부선,경주역,15,10,6,13,42,화,무궁화,객실출입문,2호차 객실자동문,여,72,무,하차를 위해 객실이동중 객실 자동문에 얼굴(관자놀이) 부딪혀 타박상,경상
부산경남,부산고속열차,경부선,대전역,15,10,7,8,40,수,KTX,객차화장실,2호차 화장실,남,55,무,2호차 화장실 이용중 세척수가 역류하면서 바지와 신발 등 의류훼손,대물
부산경남,부산관리역,경부선,부산역,15,10,9,14,0,금,역,역광장,역광장,여,36,무,열차이용을 위해 광장을 통과하던중 차량진입을 막기 위한 시설물에 왼쪽 정강이 찢어짐,경상
부산경남,부산고속열차,경부선,천안아산역,15,10,10,15,30,목,KTX,객차화장실,2호차 화장실,남,-,무,특실2호차 이용 고객이 객차화장실 이용중 변기세척수 역류로 의류훼손,대물
부산경남,부산고속열차,경부선,대전역,15,10,10,20,45,토,KTX,객실,7호차 5B석,여,51,무,테이블에 뜨거운 커피를 올려놓고 테이블 정리중 커피를 쏟아 복부와 허벅지 화상,경상
부산경남,부산고속열차,경부선,울산역,15,10,11,15,30,일,KTX,객실,17호차 5A석,남,55,무,선반위의 누군가 먹다남은 우유가 쏟아지면 고객 상의 및 하의 오염,대물
부산경남,부산고속열차,경부선,대전역,15,10,11,20,10,일,KTX,객실,"15호차 5B, 5C",여,65,무,15호차 5D 선반위 배낭이 떨어져 고객의 머리과 어깨에 맞아 부상,경상
부산경남,진주관리역,경전선,진주역,15,10,12,12,50,월,KTX,E/S,E/S 3호기,남,88,무,에스컬레이터를 이용하다 넘어짐,경상
부산경남,부산관리역,경부선,부산역,15,10,19,22,43,금,역,E/S,E/S 12호기,남,36,음주,E/S 역진입하여 반대방향으로 내려가다 넘어짐,경상
부산경남,부산고속열차,경부선,구미역,15,10,19,14,30,월,무궁화,객실,7호차 승강통로,,28,무,과로로 쓰러져 콧등 찰과상,경상
부산경남,부산관리역,경부선,부산역,15,10,20,12,23,화,역,E/S,3호기 E/S,남,3,무,E/S 3호기에 탑승 후 넘어져 머리부상,경상
부산경남,부산고속열차,경부선,동대구역,15,10,20,7,50,화,KTX,객실,12호차 13C석,남,34,무,12호차 13C석 선반위 여행용 가방 올리다 12호차 12C석 고객 머리위에 떨어짐,경상
부산경남,밀양관리역,경부선,밀양역,15,10,22,22,30,목,역,계단,승강장 계단,여,66,음주,무궁화열차 탑승을 위해 계단을 내려가던중 중심잃고 넘어짐(남편이 술에 취해 비틀대는 걸 부축하다 같이 넘어짐),경상
부산경남,부산고속열차,경부선,서울역,15,10,23,12,50,금,KTX,객차화장실,2호차 객실화장실,남,71,무,2호차 화장실 이용중 세척수가 역류하면서 바지와 신발 등 의류훼손,대물
부산경남,부산고속열차,경부선,대전역,15,10,23,13,10,금,KTX,객실출입문,11~12호차 연결통로,남,61,무,연결통로 부분 바닥 물기로 미끄러져 우측 발목 다침,경상
부산경남,울산관리역,경부선,울산역,15,10,23,15,5,금,역,E/S,상선E/S,여,54,무,에스컬레이터 이용중 넘어져 오른쪽 다리 및 손가락 부상,경상
부산경남,마산관리역,경전선,마산역,15,10,25,14,10,일,역,역광장,택시승강장 인근 보도블ㄺ,여,66,무,역광장 보도블럭에 걸려 넘어져 의류 훼손 및 무릎 타박상,경상
부산경남,부산고속열차,경부선,구포역,15,10,26,18,25,월,무궁화,객실,1호차 25호석,남,57,무,선반위의 냉방관련 녹물로 인하여 양복상의 오염,대물
부산경남,부산고속열차,경부선,오송역,15,10,27,21,3,수,KTX,객실출입문,8호차 통로,남,3,무,8호차 통로 간이의자에 앉아있다 떨어지면서 통로 모서리에 머리 부딪힘,경상
부산경남,부산고속열차,경부선,김천구미역,15,10,27,19,0,수,KTX,객실,17호차 7A석,남,-,무,17호차 7A석 창문 옆 환풍구에 붙어있던 껌으로 인해 양복 상의 오염,대물
부산경남,부산고속열차,경부선,구미역,15,10,29,13,19,목,무궁화,객차화장실,3호차 객차화장실,여,73,무,3호차 화장실에 끼여 왼쪽 네번째 손가락 부상,경상
부산경남,부산고속열차,경부선,부산역,15,10,30,21,9,금,KTX,객실,16호차 2B석,여,58,무,선반위 캐리어를 내리던중 떨어트려 피해자 머리부분 부상,경상
부산경남,부산고속열차,경부선,광명역,15,11,1,13,13,일,KTX,객실,13호차 3D석,남,32,무,선반위 이물질로 인해 점퍼 훼손,대물
부산경남,부산고속열차,경부선,동대구역,15,11,4,15,50,수,KTX,객실출입문,8호차,남,5,무,동대구역 하차를 위해 대기중 8호차 객실출입문에 왼쪽 중지 협착,경상
부산경남,부산고속열차,경부선,동대구역,15,11,8,19,30,일,새마을,객차승강문,6호차 객차승강문,여,29,무,"열차 승차 시 승강문이 갑자기 닫혀 팔, 다리 부상",경상
부산경남,부산고속열차,경전선,창원중앙역,15,11,14,19,0,토,ktx,객실출입문,3호차,여,-,무,객실출입문에 어린이 오른손이 끼임(보호자 성명 기입),경상
부산경남,부산관리역,경부선,부산역,15,11,15,8,15,일,역,E/S,E/S 8호기,여,69,무,E/S에서 중심을 잃고 넘어짐,경상
부산경남,부산고속열차,경부선,수원역,15,11,15,21,36,일,새마을,타는곳,타는곳과 객차사이,남,9,무,하차중 발을 헛딛어 타는 곳과 객차사이 빠짐,경상
부산경남,부산고속열차,경부선,구미역,15,11,21,14,53,토,무궁화,객실출입문,7호차,여,56,무,대구역에서 승차한 고객이 7호차 이동하다 객실출입문에 얼굴 부딪힘,경상
부산경남,부산고속열차,경부선,서울역,15,11,23,-,-,월,KTX,객실,16호차 2B석,여,35,무,좌석시트에 껌으로 인해 의류(하의) 훼손,대물
부산경남,부산고속열차,경부선,동대구역,15,11,25,0,40,수,무궁화,타는곳,타는곳과 객차사이,여,33,무,고객이 늦게 하차하다 닫히던 승간문에 끼였다 빠지면서 열차와 승강장 사이에 빠짐,경상
부산경남,부산고속열차,경부선,동대구역,15,11,28,9,20,토,KTX,객차승강문,4호차,여,58,무,동대구역에서 하차중 승강문 계단에 발목이 접질리며 넘어져 무릎과 발목 부상,경상
부산경남,부고열소,경부선,신경주역,15,12,1,20,35,화,KTX,객차승강문,#163열차 승강문,남,53,무,고객ㅎ차장 다른 고객이 밀어 승강장에 넘어짐,경상
부산경남,울산관리역,동해남부선,태화강역,15,12,4,19,20,금,역,맞이방,연결통로 앞 자동출입문,남,24,무,열차승차를 위해 서둘러 이동통로로 가다 자동출입문에 충돌 부상,경상
부산경남,부고열소,경부선,광명역,15,12,5,14,0,토,KTX,객실출입문,8호차 객실출입문,남,3,무,객실출입문에 오른쪽 손등 끼임,경상
부산경남,부고열소,경부선,VOC,15,12,7,6,30,월,KTX,객실,15호차 12A석,남,-,무,15호차 12A석 이용 중 좌석옆에 튀어나온 나사에 상의가 걸려 의복훼손,대물
부산경남,부산관리역,경부선,부산역,15,12,11,9,12,금,역,E/S,E/S 17호기(상행),여,40,무,E/S이용중 가방 속 내용물 확인하다 중심 잃고 넘어짐,경상
부산경남,서울관리역,경부선,부산역,15,12,11,17,50,금,KTX,계단,서울역 승강장 계단,여,20,무,열차 이용을 위해 서울역 7번홈 승강장을 내려오던중 계단에서 오른쪽 발목 접질림,경상
부산경남,부고열소,경부선,동대구역,15,12,12,19,0,토,KTX,객실,1호차 2C석,남,23,무,고객이 주무시다 알수없는 무언가에 의해 팔꿈치를 부딪혀 부상입음,경상
부산경남,울산관리역,경부선,울산역,15,12,14,18,30,월,역,이동통로,울산역 이동통로,남,46,무,역 이동통로에서 바닥에 쏟아진 커피로 인해 발목 접질림,경상
부산경남,부고열소,경부선,청도역,15,12,16,14,37,수,무궁화,객차승강문,객차승강문,여,66,무,청도역 하차 시 출입문에 몸 끼임,경상
부산경남,부전관리역,동해남부선,부전역,15,12,17,12,39,목,역,E/S,1호기 E/S,여,-,무,E/S 이용중 넘어져 왼쪽 이마 찰과상,경상
부산경남,부전관리역,동해남부선,부전역,15,12,28,14,0,월,역,E/S,4호기 E/S,여,76세,무,E/S 이용중 넘어져 안면부위 찰과상 및 왼쪽손목 부상,경상
강원,영주열차승무사업소,영동,철암역,15,1,10,14 ,50,수,무궁화,객실,2호차 미니카페 방열판,남,28,무,"#1682열차 2호차 미니카페에서 넘어지면서 방열판에 접촉하여 화상, 철암역에서 119 수배하여 태백 중앙병원으로 이송",경상
강원,태백관리역,영동,태백역,15,1,19,8 ,39,화,역,맞이방,1층 맞이방 입구,여,72,무,태백역 1층 맞이방 엘리베이터로 이동 중 신발에 묻은 눈으로 인하여 넘어져서 병원으로 이송,중상
강원,영주열차승무사업소,영동,철암역,15,1,27,19 ,20,화,무궁화,화장실,객차내 화장실,여,78,무,"#1673열차 이용도중 하차하기 위하여 나오던 중 화장실 문틀을 잡고 있던 중 갑자기 문이 닫혀서 손가락 부상, 명일 손가락 2개 골절진단",경상
강원,청량리 열차승무사업소,영동,동해역,15,4,25,17 ,0,토,무궁화,카페객차,자전거 거치대,남,45,무,"열차내 자전거 거치대에 고정되어 있던 자전거가 고정장치 불량으로 옆으로 넘어짐으로 인한 파손(샥, 프레임)",대물
강원,영주열차승무사업소,영동,묵호역,15,6,14,7 ,0,일,무궁화,객실,1호차 44호석,여,27,무,객실 내 의자 모서리 경첩(간이 테이블) 부분에 티어나온 못에 걸려서 원피스 치마가 15cm 가량 찢어짐,대물
강원,영주열차승무사업소,영동,동해역,15,6,19,11 ,30,금,무궁화,객실,화장실,여,62,무,"화장실 출입문 하단, 돌출된 부위에 신발이 끼어서 찢어짐",대물
강원,강원권 물류사업단,영동,도계역,15,8,6,18 ,18,목,선로,게이트,전두리 철도건널목,남,35,무,영동선 도계역 구내 전두건널목 우측에서 좌측으로 차량통과중 하강하는 좌측차단기와 접촉하여 차량파손(앞 유리 스크래치 발생),대물
강원,동해역,영동,정동진역,15,11,9,17 ,5,월,역,이동통로,승강장,여,73,무,열차에서 하차하여 맞이방으로 이동중 승강장 에서 넘어짐(보도블럭 상태불량),경상
강원,동해역,영동,동해역,15,12,31,23 ,16,목,선로,기타,측선 벌크화차 위,남,17,음주,동해역 구내(#14번)에 유치된 벌크화차 위로 올라가서 감전된 사고임,중상
광주,목포관리역,호남,일로역,15,1,30,17 ,17,금,역,계단,지하도계단,여,80,무,#1405열차 하차 고객이 지하도계단에서 굴러 부상을 당한것을 목격하고 병원이송,경상
광주,목포관리역,호남,목포역,15,1,31,23 ,55,월,역,선로,역구내선로,남,52,무,#521열차이용 고객이 잠이 들어 미처내리지 못하여 검수선쪽에서 걸어나오다 선로변 바닥에 걸쳐진 쇠사슬에 걸려 넘어져 오른팔 골절상을 당함,경상
광주,목포관리역,호남,목포역,15,2,26,17 ,22,월,역,게이트,나가는곳입구,남,68,음주,#516열차 승차고객이 입장도중 비틀거리며 뒤로 넘어져 머리를 바닥에 부딪혀 출혈이 있어 119수배 후 병원이송 치료,경상
광주,광주송정관리역,경전,화순역,15,3,3,8 ,0,화,역,맞이방,매표창구앞,남,61,음주,#1442열차를 타기위해 화순역방문하여 기차표를 구입하고 돌아서면서 쓰러져서(술에 취해있었음) 119수배하여 화순 중앙병원으로 이송함,경상
광주,광주관리역,광주,장성역,15,3,27,10 ,50,금,역,타는곳,2번 홈,남,65,무,#1401열차 승차권 구입 후 타는 곳 2번홈에서 열차대기중 넘어져서 잠시 의식을 잃어 119수배후 장성병원 이송,경상
광주,목포관리역,호남,목포역,15,3,30,11 ,10,월,역,타는곳,2번 홈,여,66,무,#1404열차 승차를 위해 2번 타는 곳에서 걸어가는 도중 홈 바닥면의 함몰된 부분에 걸려서 넘어져 이마에 상처를 입음,경상
광주,목포관리역,호남,목포역,15,4,2,18 ,30,목,역,이동통로,선상통로,여,38,무,#526열차이용을 위해 이동중 선상통로에서 미끄러저 넘어졌으나 열차시간이 임박하여 그냥 승차후 다음날 발이 붓고 걸을 수 없다고 연락이 와서 병원치료안내를 설명드림,경상
광주,목포관리역,호남,목포역,15,4,4,13 ,15,토,역,E/S,3번홈 E/S,여,72,무,#513열차를 이용한 고객이 3번홈 타는곳에서 E/S이용해 올라오던 중 중심을 잃고 넘어져 머리가 부어올라 마중나온 아들이 병원으로 이송함,경상
광주,광주송정관리역,호남,광주송정역,15,4,14,7 ,5,화,역,E/S,E/S 11호기,여,79,무,광주송정역 E/S 11호기에 승차하자 마자 뒤로 넘어지는 걸 역무원이 발견 상태확인 결과 외상은 없으나 손목통증 호소 및 놀라서 몸을 심하게 떨어 119수배 후 병원이송 조치함,경상
광주,광주송정관리역,호남,광주송정역,15,4,24,10 ,50,금,역,E/S,E/S 10호기,여,66,무,"광주송정역 E/S 10호기에 승차하여 내려오다 뒤로 넘어져 확인결과 외상은 없었으나, 일단 광명역 도착후 병원치료 예정이라고 함",경상
광주,목포관리역,호남,목포역,15,4,24,11 ,17,금,역,E/S,E/S 1호기,여,78,무,최삼순 고객이 양손에 짐을 들고 E/S를 올라가다가 중심을 잃고 넘어져 허리와 다리통증을 호소하였으며 용산도착후 상황을 봐서 치료한다고 함,경상
광주,목포관리역,호남,목포역,15,4,24,11 ,17,금,역,E/S,E/S 1호기,여,62,무,최삼순 고객이 양손에 짐을 들고 E/S를 올라가다가 중심을 잃고 넘어져 뒤에 있던 박금순 고객이 같이 넘어져 어깨통증을 호소하였고 추후 상황을 봐서 치료한다고 함,경상
광주,광주송정관리역,호남,광주송정역,15,4,28,9 ,50,화,역,E/S,E/S 11호기,여,57,무,E/S 11호기에서 최연심 고객이 올라가던중 뒤로 넘어져 허리와 어깨통증을 호소함 서울상경후 치료예정,경상
광주,광주송정관리역,호남,능주역,15,4,4,8 ,47,토,역,타는곳,타는곳,여,67,무,#4610관광열차(광주~진해)가 능주역 도착후 정차위치를 맞추기 위해 이동중 승차를 기다리던 고객이 열차가 출발하는 것으로 착각 승차하려다 넘어짐,경상
광주,목포관리역,호남,평택역,15,5,22,15 ,8,금,역,E/S,E/S(상행),남,71,무,#1408열차 이용을 위해 E/S이용중 옆쪽 학생들에 밀려 뒤로 넘어짐,경상
광주,광주송정관리역,호남,광주송정역,15,5,23,13 ,56,토,역,E/S,E/S13호기,여,88,무,E/S 13호기에 승차한 순간 앞 고객이 넘어지며 정양례 할머니를 덮치며 넘어져 바닥에 뒷머리를 부딪혀 후두부와 허리통증을 호소하여 119수배 병원이송함,경상
광주,광주관리역,광주,광주역,15,7,4,20 ,25,토,역,E/S,E/S 1호기,남,65,무,#1973열차 하차 후 광주역 E/S호기 상행 승차중 중심을 잃고 넘어져 등쪽부위 찰과상 역 응급조치후 병원방문 예정,경상
광주,목포관리역,호남,일로역,15,7,16,17 ,35,목,역,계단,지하도계단,남,88,무,#1405 하차하여 일로역 지하도 계단을 내려오는 중 넘어져 머리를 다침 응급조치 후 병원이송함,경상
광주,목포관리역,호남,목포역,15,7,24,19 ,17,금,역,E/S,E/S 1호기,여,72,무,#1410 1번 E/S 이동중 넘어짐(안내직원이 E/S위쪽이 이상하여 확인하였으나 대답하는 사람이 없었으나 열차이용중 여객전무에게 사고사실을 신고하여 접수함),경상
광주,광주송정관리역,호남,광주송정역,15,8,28,19 ,50,월,역,맞이방,맞이방,남,69,무,맞이방 이동중 입식 안내판 지지대에 걸려 넘어져 무릅에 타박상을 입어 병원진료,중상
광주,광주송정관리역,호남,광주송정역,15,9,14,14 ,50,월,역,E/S,E/S,여,72,무,#518열차를 이용하기 위해 지하철 입구쪽 에스컬레이터를 이용 3층으로 이동중 무거운 짐때문에 뒤로 넘어져 목부위 및 팔 등을 다침,경상
광주,목포관리역,호남,목포역,15,9,15,11 ,20,화,역,E/S,E/S,여,65,무,"#1404를 이용하기 위해 목포역 선상통로 E/S를 이용중 앞쪽 할머니가 넘어짐에 따라 같이 넘어져 이마,무릅,팔 등에 타박상을 입어 병원을 방문하겠다고 함",경상
광주,광주송정관리역,호남,광주송정역,15,9,27,12 ,25,일,역,맞이방,맞이방화장실옆,여,66,무,열차를 승차하기 위해 맞이방에 들어오던 중 화장실옆 입식 안내판 지지대에 발이 걸려 넘어져 타박상을 입고 가슴에 통증이 있다며 병원진료를 하겠다고 함,경상
광주,광주송정관리역,호남,광주송정역,15,10,11,15 ,58,수,역,E/S,E/S,여,81,무,#557열차 이용후 광주송정역 E/S이용중 넘어져 귀가하였으나 다음날 허리등에 통증이 심해 병원치료,경상
광주,나주관리역,호남,나주역,15,10,19,22 ,17,월,역,계단,지하도계단,여,69,무,#529열차 이용 후 나주역 계단이용중 다리에 힘이 풀려 계단에서 굴러 넘어짐,경상
광주,광주송정관리역,호남,광주송정역,15,11,26,12 ,53,목,역,E/S,E/S,여,91,무,#553열차 이용후 e/s이동중 넘어져 이마와 눈주위에 찰과상을 입고 e/s에 머리를 부딪힘,경상
광주,목포관리역,호남,영등포역,15,12,2,11 ,10,수,역,계단,계단,여,80,무,목포역에서 #1404열차 승차를 위해 목포역 계단으로 내려오던중 넘어져 이마에 찰과상을 입음,경상
광주,목포관리역,호남,목포역,15,12,22,14 ,45,화,역,E/S,E/S 1호기,여,72,무,목포역에서 #518타기위해 1번E/S 이동중 중심을 못잡고 쓰러져 손등을 찢김 ,경상
광주,광주송정관리역,호남,광주송정역,15,12,25,21 ,15,금,역,E/S,주출입E/S,여,70,음주,광주송정역 주출입구 E/S이용중 중심을 잃고 넘어져 뒷머리 출혈 및 치아3개가 빠져 응급치료가 필요하여 119연락 및 보호자에게 연락하여 사실알림 광주송정역 연결통로를 통해 신덕마을로 이동중이었던 것으로 추정됨,중상
광주,광주송정관리역,호남,광주송정역,15,12,29,17 ,33,수,역,E/S,부출입E/S,남,65,음주,광주송정역에서 #1104열차를 이용하기 위해 지하철방향 E/S이용중 넘어져 얼굴을 다쳐 119도착 응급처지 술이 많이 취함,경상
충북,민둥산관리역,정선선,제천열차(영업처),15,1,18,16 ,0,일,무궁화,객실,객실내,여,58,무,#4857열차(A트레인) 민둥산에서 아우라지 열차 승차하여 여행중 열차흔들림으로 넘어져 대퇴부 골절,중상
충북,제천열차승무사업소,영동,서울역,15,2,6,13 ,35,금,무궁화,객차승강문,객차승강문,여,72,무,#4615열차 분천역 도악 하차중 1호차 승강문 오작동으로 출입문에 팔이 끼임,경상
충북,제천역,중앙,제천역,15,2,21,17 ,40,토,역,이동통로,홈이동통로지하도계단,여,60대,무,제천역에서 열차이용위해 지하도 계단 내려 가기위해 가방이동통로 경사판으로 가다가 넘어짐,경상
충북,민둥산관리역,태백,민둥산역(영업처),15,2,23,11 ,35,월,역,타는곳,홈승강장,여,26,무,민둥산역에서 #4855열차(A-트레인)승차하려다가 승강장과 객차출입문 발판사이 끼임,경상
충북,제천관리역,중앙,제천역,15,4,1,9 ,20,수,역,화장실,화장실,남,43,무,제천역화장실 이용중 화장실 휴지걸이에 부딪혀 눈썹위 찢어짐,경상
충북,제천관리역,중앙,제천역,15,4,7,13 ,40,화,역,맞이방,매표창구앞,남,57,음주,제천역 매표창구앞에서 매표중 뒤로 넘어짐,경상
충북,제천역,중앙,제천역,15,5,19,8 ,25,화,역,계단,지하이동계단,여,78,무,"#1632열차(예미승차,제천하차) 제천하차하여 지하계단 올라오다가 넘어져 얼굴과 무릎 타박상으로 제천서울병원에서 얼굴부분 봉합",경상
충북,제천열차승무사업소,영동,평택역,15,5,30,2 ,20,토,무궁화,카페객차,카페객차,남,15,무,#4831관광열차(서울-정동진)를 이용중 카페객차에서 컵라면을 먹다가 컵라면의 뜨거운 국물이 쏟아져 왼쪽다리에 화상을 입음,경상
충북,제천열차승무사업소,중앙,양평역,15,5,30,19 ,50,토,무궁화,객차승강문,승강문계단,남,71,음주,#1640열차를 이용하기 위해 승강문 계단을 올라오다가 3번째 계단에서 넘어져 왼쪽 무릎 찰과상과 왼쪽 팔꿈치 통증을 호소함(원주 지인 결혼식에 참석후 음주를 한 상황),경상
충북,제천열차승무사업소,태백,청량리역,15,6,11,22 ,25,목,무궁화,객실,객실내,남,40,무,#1642열차 이용중 잠자고 있던 고객 다리에 걸려 넘어짐,경상
충북,제천열차승무사업소,태백,사북역(영업처),15,6,18,17 ,4,목,무궁화,객차승강문,1호차승강문,여,76,무,#1640열차이용 사북역 하차하던중 늦게 내리면서 출입문  닫을때 승강문에 끼임,경상
충북,제천열차승무사업소,경부,오송역,15,6,28,17 ,50,일,무궁화,객차승강문,1호차승강문,여,43,무,#1281열차 시발역 출발검사 위해 승강문 작동상태 시험위해 승강문 여닫는 중  승차하다가 끼임,경상
충북,제천열차승무사업소,중앙,청량리역,15,8,10,13 ,30,월,무궁화,객실출입문,출입문 계단,여,74,무,#1626열차 이용중 열차흔들림으로 출입문 계단으로 넘어져 타박상,경상
충북,제천열차승무사업소,태백,고한역,15,8,11,16 ,59,화,무궁화,객차승강문,객차승강문,여,64,무,#1640열차 이용하여 고한역 내리는 중 출입문이 닫혀 가슴이 끼어 타박상,경상
충북,제천역,중앙,제천역,15,9,8,10 ,28,화,역,계단,지하이동계단,여,78,무,지하도 계단이용중 넘어져 골절상,경상
충북,영월역,태백,영월역,15,11,21,19 ,50,토,역,이동통로,구내이동통로,여,53,무,영월역에서 #1642열차를 이용하기 위하여 고객주차장에 자가용을 주차하고 열차시간이 임박하여 역사 쪽으로 뛰어 이동중 주차장과 역사 사이에서 진흙에 미끄러지면서 넘어져 안면 찰과상,경상
충북,영월역,태백,영월역,15,12,29,10 ,5,화,역,타는곳,홈 승강장,여,55,무,#1631열차 이용 영월역 도착 후 하차 후 이둥중 열차내 유실물 찾으러 뛰어가다가 넘어짐,경상
수도권서부본부,부평관리역,경인선,부평역,15,1,3,11 ,40,토,역,타는곳,상행타는곳 5-4,여,68,,상행 타는곳 5-4지점에서 하차하는 도중 다른고객과 부딪현 넘어짐,경상
